c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,d1,d2,d3,,ISI_EH_16,ISI_EW_16,EH_16,EW_16
1.069822139,48.76566493,37.57806068,0.890641154,41.17313755,13.13451257,4.728217206,24.06329651,49.73577973,0.246510874,-0.158393175,0,-1,0,,0.290465,6.32E-11,0.181133,5.24E-11
1.069081412,47.62600409,32.41905631,0.897541399,35.11868228,11.26054345,4.918253379,28.23514109,43.90855031,0.261253947,0.008734141,0,-1,-1,,0.341418,6.28E-11,0.203524,5.09E-11
1.14837079,31.12365626,42.03160716,0.871486919,39.77489275,11.50293222,4.334922145,14.41629752,45.41341679,0.29818994,-0.060037098,1,0,1,,0.322181,6.44E-11,0.2092,5.45E-11
1.166207842,40.36150448,35.04539662,0.851530783,30.84836908,6.280625317,4.631046012,24.62916965,46.69987862,0.235620984,-0.155342109,-1,0,0,,0.355307,6.61E-11,0.190555,5.06E-11
1.130798687,31.26394633,42.30981122,0.891764444,26.91454466,8.846957551,4.656847482,23.49481418,41.97938743,0.262336285,0.023016255,-1,1,0,,0.363123,6.69E-11,0.204511,5.21E-11
1.155238444,43.94050894,37.82820961,0.861267378,35.77454619,8.04452299,4.168231976,26.80863788,42.27952299,0.237955282,0.138594952,-1,0,1,,0.375508,6.70E-11,0.201386,4.86E-11
1.076981735,49.38779566,40.36517982,0.883666825,37.70448689,13.84783044,4.59748128,24.5950382,46.82686321,0.263023314,0.119737985,1,1,0,,0.325559,6.18E-11,0.213741,5.34E-11
1.101232119,39.63783664,33.24996063,0.895505292,34.94761185,10.19988934,4.340256701,28.19987194,40.13913568,0.209700114,-0.17597003,-1,-1,1,,0.306168,6.39E-11,0.153849,4.47E-11
1.090758904,39.93698419,39.41638476,0.86352731,34.88174699,7.818681172,4.429126667,15.05933612,46.64272579,0.208166718,-0.062684524,0,-1,1,,0.340312,6.79E-11,0.203163,5.62E-11
1.1197692,40.99060164,37.88246974,0.882187602,28.63116928,11.79437732,4.93272469,29.81686688,48.78482558,0.226091886,-0.184762667,-1,0,-1,,0.297057,6.53E-11,0.150402,4.84E-11
1.164069244,41.14239784,40.63535967,0.857323057,40.59987484,13.66087671,4.873666906,24.46968837,43.85901349,0.292672788,0.141786559,0,1,1,,0.352731,6.26E-11,0.225506,5.52E-11
1.150455292,41.68113786,33.11963948,0.851282739,29.60963392,6.738418623,4.770594853,27.31899802,45.4047,0.261127116,-0.010744966,-1,0,1,,0.385525,6.73E-11,0.205006,5.07E-11
1.160185535,42.25625405,41.92577796,0.89290033,32.13980085,6.512876104,4.766132477,27.19540705,45.20233477,0.246764453,-0.160550354,-1,1,1,,0.314393,6.84E-11,0.164052,5.01E-11
1.097992484,33.74772344,43.95879905,0.858018321,36.95409312,9.525368199,4.103826169,24.64208261,47.92892482,0.233848935,-0.009065594,0,1,1,,0.331787,6.84E-11,0.205367,5.96E-11
1.071538345,34.53141358,43.14011084,0.857056866,29.68945561,11.55830125,4.161528949,25.12798433,46.27457936,0.265206607,-0.071413242,0,-1,1,,0.331193,7.06E-11,0.189443,5.81E-11
1.120510968,31.57565226,36.55225929,0.860143301,34.18156912,11.217674,4.653578093,14.40546713,41.80155346,0.249725671,-0.191980414,1,0,0,,0.310116,6.51E-11,0.198861,5.40E-11
1.140280464,41.84848784,34.54133243,0.895865589,34.69961538,13.98210138,4.138091905,26.6330366,40.77380687,0.294024696,-0.055425595,0,0,-1,,0.337126,6.55E-11,0.204746,5.56E-11
1.133327895,44.29213648,43.4095814,0.884697576,26.18639491,7.763804994,4.817544685,26.16546489,48.01662058,0.200782859,-0.183461549,0,1,-1,,0.325107,6.56E-11,0.199738,5.48E-11
1.07404928,47.47495297,39.63902448,0.88658616,29.49306805,11.35864001,4.499624447,29.79552349,42.86248259,0.210849342,0.018760445,0,-1,0,,0.335105,6.84E-11,0.186116,5.72E-11
1.134783818,32.69440535,40.6279047,0.887219554,27.78949496,12.28537011,4.589742749,12.18944164,45.89097895,0.280467023,0.196377227,-1,-1,1,,0.355201,6.52E-11,0.171294,4.84E-11
1.165797629,38.27900803,32.59736008,0.898520607,29.52863494,13.64009258,4.968835524,17.91006058,47.62756972,0.263192181,0.138572301,0,-1,-1,,0.410794,6.61E-11,0.235747,5.15E-11
1.162106562,34.11608285,38.54951159,0.886427853,35.43870386,13.52956775,4.502198645,23.11650808,40.82488234,0.2230413,-0.151205323,1,1,-1,,0.30109,6.47E-11,0.185737,5.48E-11
1.143335605,30.38536912,47.05597207,0.891794477,36.8641508,6.229201126,4.332107973,14.45307482,47.1069874,0.206946591,0.155955248,0,-1,0,,0.35583,6.52E-11,0.194394,5.25E-11
1.122103667,32.06778144,39.36840877,0.857099254,32.77029987,11.71098527,4.726664247,18.26668607,43.48759285,0.207612457,-0.164994929,0,0,1,,0.336937,6.71E-11,0.217984,5.62E-11
1.071654777,31.48952316,38.16143065,0.890818569,31.4588336,10.04894564,4.661138456,22.5351915,41.33875128,0.261941417,0.008942559,0,0,-1,,0.338859,7.04E-11,0.188229,5.63E-11
1.141814481,43.51356171,39.6633258,0.897806703,30.17466414,11.68517812,4.281477726,23.94512495,42.49515726,0.220624743,-0.051931383,1,1,-1,,0.336377,6.41E-11,0.201507,5.20E-11
1.117552337,43.61851305,36.95352419,0.869116835,38.17485496,8.640246051,4.157419464,12.82988023,41.34925367,0.246951575,-0.04635836,1,-1,1,,0.323112,6.40E-11,0.194753,5.24E-11
1.134186513,31.90789178,34.588878,0.898457196,32.79176052,13.32842436,4.310911145,29.685854,41.26488258,0.277992288,0.192252669,0,0,-1,,0.3952,6.67E-11,0.241244,5.32E-11
1.115369295,39.79771216,34.80233521,0.880447057,29.88611265,11.73437726,4.526659722,16.18298683,44.60679902,0.202460732,-0.161147485,-1,-1,0,,0.317547,6.60E-11,0.166379,5.10E-11
1.076812154,37.78442458,43.45545398,0.852644104,26.19980714,7.179759706,4.943007755,27.58323085,44.02519725,0.216129403,-0.058070282,-1,1,1,,0.340135,7.06E-11,0.192767,5.56E-11
1.160149926,42.87096873,39.53709463,0.870118388,40.34486299,13.78778218,4.800807862,27.00017975,43.07089341,0.293951758,-0.018920521,-1,-1,0,,0.298749,5.78E-11,0.154061,4.44E-11
1.084597239,41.92604519,42.94565418,0.871867179,31.97351618,11.63451858,4.333766984,24.3542538,45.74920667,0.23350071,0.070676155,0,1,0,,0.352769,6.48E-11,0.22106,5.39E-11
1.070956251,40.97650619,41.52959079,0.864360984,31.70050715,12.90414799,4.657433819,23.51895362,41.04610996,0.223791776,0.087712245,-1,-1,0,,0.323915,6.28E-11,0.174411,4.75E-11
1.136613647,38.93243748,32.62803643,0.852519817,27.41605695,12.91461173,4.22248547,23.84871123,45.76966153,0.272659554,0.033027543,1,1,-1,,0.386658,6.68E-11,0.227743,5.39E-11
1.084608459,44.6816719,41.52710421,0.877309247,37.63397217,8.511575407,4.163546751,13.5878517,43.27727367,0.223168242,0.09928687,1,0,0,,0.333223,6.69E-11,0.209132,5.35E-11
1.127430555,31.90862675,43.51765347,0.895804891,39.19008313,11.38647243,4.798976592,14.70223416,40.65512577,0.274797998,0.19391281,0,-1,1,,0.326331,6.51E-11,0.176938,5.19E-11
1.090690979,41.2387191,33.29321242,0.878059332,33.20698216,7.924418085,4.608841146,23.77188269,49.11671189,0.278264387,0.190731332,0,1,-1,,0.403555,6.73E-11,0.250471,5.57E-11
1.110938499,32.82042875,38.55949158,0.889614863,29.37658442,7.419050508,4.680591945,29.04666263,44.09263316,0.269687188,-0.038410782,-1,0,0,,0.357358,6.77E-11,0.190937,5.06E-11
1.101648291,32.65937803,32.31860149,0.855983531,33.10784951,11.838278,4.148321231,15.99002017,40.310645,0.28333244,-0.047249713,0,1,0,,0.35848,6.78E-11,0.2321,5.63E-11
1.095124591,45.6734321,36.46245722,0.864040873,40.96002162,7.313719168,4.134119059,29.20876593,43.06134845,0.241407592,0.118716895,1,0,1,,0.337657,6.76E-11,0.208938,5.46E-11
1.102285121,32.09715825,44.6224123,0.85648078,29.1686389,7.11765803,4.299493748,16.23624491,47.26403964,0.209524401,0.067297525,1,0,-1,,0.354985,6.54E-11,0.217685,5.18E-11
1.157759886,42.59995902,37.39015173,0.891972513,40.37701807,9.947667892,4.607134255,22.45193795,41.32757244,0.237306067,0.124645666,-1,0,-1,,0.347762,5.97E-11,0.186197,4.58E-11
1.118627129,48.79169373,41.85309826,0.888972739,29.96846191,10.47446113,4.829575442,14.74879818,45.40159045,0.261030129,-0.125177276,0,1,-1,,0.310458,6.71E-11,0.183361,5.55E-11
1.130355724,31.35149606,44.47263429,0.866298685,33.72454781,9.058485226,4.394279895,29.77823429,48.78997877,0.230229366,-0.135741178,0,1,0,,0.338048,6.83E-11,0.210105,5.66E-11
1.119598068,32.76119009,42.39664762,0.861647693,27.54490563,6.175940401,4.873156846,14.56877886,44.02928992,0.209356444,-0.15284254,0,-1,-1,,0.325401,6.58E-11,0.194519,5.43E-11
1.104148356,33.30772433,43.50323615,0.856292568,37.82133909,12.73107427,4.174412601,12.72140567,44.93532876,0.260075845,0.073599744,0,1,0,,0.333781,6.44E-11,0.212007,5.62E-11
1.114494143,40.86317933,40.79376322,0.885689102,28.4985738,6.173939372,4.557247509,29.16638118,40.25153416,0.261280164,-0.002447417,-1,1,1,,0.345169,6.90E-11,0.176158,5.02E-11
1.156686271,30.47214274,42.5520937,0.882811041,40.14004456,10.29137532,4.721582476,19.42799972,48.26590836,0.268501202,-0.15679479,0,-1,-1,,0.299595,6.56E-11,0.179534,5.55E-11
1.080656156,33.16143875,33.92862915,0.861513879,32.77379816,11.36609206,4.402959182,21.35557918,48.21120341,0.288459194,0.081797491,0,-1,1,,0.385902,6.79E-11,0.23363,5.49E-11
1.150115719,36.18150256,44.64987341,0.895833135,26.61448814,9.565029822,4.315936252,20.89227792,46.17475808,0.220904819,0.149770934,-1,1,1,,0.363269,6.59E-11,0.188858,4.94E-11
1.092255833,44.27218282,45.63567997,0.896620573,41.29166828,11.44160646,4.665667722,22.72738158,44.85121157,0.236043199,-0.191693873,1,1,0,,0.280274,6.25E-11,0.184439,5.35E-11
1.141533913,37.87350493,36.46941519,0.888876553,36.56425455,13.27837315,4.214853171,18.88245387,45.77384931,0.235449763,-0.060780677,1,1,0,,0.334414,6.47E-11,0.217761,5.55E-11
1.115075538,31.42876878,32.61897106,0.892030482,26.11790223,11.63006243,4.501006793,29.45117228,48.09921893,0.23996118,-0.042468128,-1,1,-1,,0.382842,6.81E-11,0.204164,5.26E-11
1.079526086,37.29182935,35.26689852,0.86580358,34.99705162,12.89529432,4.188381542,26.94102277,49.20666734,0.222362801,-0.119660966,1,1,-1,,0.301242,6.31E-11,0.177472,5.31E-11
1.143510186,30.410564,39.83909671,0.851118773,38.91676699,6.194890294,4.244498519,16.43036562,49.97117798,0.242074925,-0.171094887,1,0,0,,0.332822,6.47E-11,0.209221,5.29E-11
1.091693805,38.23138073,38.72415862,0.856108592,26.15206058,12.52364331,4.317759624,13.50164002,43.90223316,0.243253927,0.009638324,0,1,-1,,0.352074,6.76E-11,0.204964,5.71E-11
1.142698039,45.76276673,39.51009081,0.894238358,27.26628988,8.845447082,4.423889641,24.79634815,48.45443977,0.2723223,-0.155663548,0,-1,-1,,0.327985,6.65E-11,0.188537,5.11E-11
1.126601896,40.19244518,41.68613374,0.850608422,30.61443248,6.414850687,4.447284209,25.66355581,42.76001786,0.261411435,0.050973384,0,-1,-1,,0.35255,6.35E-11,0.211928,5.04E-11
1.09182977,39.50083469,34.29592757,0.853500908,38.68744609,7.435793807,4.213586542,29.40807246,40.55642882,0.268194722,-0.050020108,1,-1,1,,0.329637,6.47E-11,0.189549,5.03E-11
1.084015407,35.45723206,43.70713428,0.892773719,30.30129116,8.777157231,4.468596791,26.8940297,47.49921251,0.220942088,0.017141813,1,-1,1,,0.324782,6.68E-11,0.18324,5.22E-11
1.143340598,39.57483419,40.88799443,0.860625696,36.54937524,6.576614276,4.425559919,19.20725363,46.08779446,0.294866973,-0.112351104,-1,0,-1,,0.312187,6.30E-11,0.163079,4.79E-11
1.121082394,46.04480882,41.6472961,0.886941417,27.86325994,12.68629809,4.380169168,19.86798536,40.84879908,0.268717852,0.138922966,1,-1,1,,0.331574,6.78E-11,0.164427,5.20E-11
1.115035532,32.02703467,33.64732864,0.855781385,33.91857833,10.97619986,4.129935636,13.12650256,49.86549177,0.229110375,-0.009307344,1,0,1,,0.377952,6.82E-11,0.248567,5.50E-11
1.1297301,44.2979804,33.75114076,0.855482729,40.59300064,8.592731789,4.751474708,24.77317931,44.68808832,0.209131085,0.155932906,0,0,-1,,0.377355,6.63E-11,0.235058,5.60E-11
1.150118546,38.63345758,39.29437077,0.877295088,32.05592287,10.037438,4.525406811,17.14562873,48.72486429,0.204716023,-0.054275737,0,1,-1,,0.355925,6.61E-11,0.220631,5.47E-11
1.144070209,39.71027763,44.58046662,0.874130326,41.83142714,13.07234337,4.106958787,20.55091333,48.57413845,0.234352571,0.091597252,-1,-1,-1,,0.310499,5.57E-11,0.153431,4.33E-11
1.1084983,31.91527012,37.04409384,0.865650831,36.47280711,13.41497151,4.733321387,17.81461286,46.83119582,0.208410233,-0.049799516,0,-1,1,,0.324379,6.92E-11,0.188572,5.74E-11
1.085672541,43.86097949,42.59369002,0.867653621,28.88964386,7.253285412,4.313290616,17.91226872,48.69595675,0.212191395,-0.132742847,-1,0,-1,,0.311332,6.92E-11,0.168043,5.10E-11
1.103712179,42.08692036,32.89303998,0.862261305,39.34354289,11.30306847,4.416287603,14.05582166,43.24903652,0.224451604,0.084226051,0,-1,-1,,0.354317,6.60E-11,0.21124,5.43E-11
1.096721324,43.54471714,38.60249653,0.867496919,38.57316089,7.483228694,4.511140608,22.50320453,43.21200601,0.27062481,0.167130055,0,-1,-1,,0.351558,6.23E-11,0.205066,4.96E-11
1.07397373,33.62854569,40.14579417,0.889994036,36.09532175,6.157525583,4.396983145,23.76890479,46.87137586,0.248224892,-0.17850612,-1,0,0,,0.294464,6.74E-11,0.149661,4.77E-11
1.129445422,40.08060272,43.60661272,0.86952471,39.37160653,8.460017842,4.877408136,12.26065246,47.62742844,0.28273675,0.072358818,-1,1,-1,,0.302056,6.23E-11,0.155909,4.66E-11
1.156940081,34.03468213,37.63118679,0.861457025,39.51869349,11.97128108,4.882147549,18.25721218,41.53950763,0.296828271,-0.02043056,-1,0,-1,,0.323209,5.81E-11,0.176891,4.56E-11
1.139656908,43.08333935,34.28554932,0.892208882,41.65541276,13.72998853,4.402763604,28.6670805,41.33244509,0.293972245,-0.182359873,0,-1,-1,,0.303285,6.27E-11,0.181761,5.23E-11
1.10757444,46.8601361,43.61969181,0.886046354,30.43752501,9.369711032,4.63059494,19.00447696,45.05975232,0.254034948,0.129708002,0,-1,1,,0.338054,6.63E-11,0.192831,5.42E-11
1.13916446,43.20976524,32.57414281,0.857769261,40.18442937,12.12604088,4.262345976,13.17280823,41.62731699,0.283740559,0.189242601,-1,1,-1,,0.347852,6.11E-11,0.189315,4.63E-11
1.142177161,45.69209172,32.47015004,0.893731909,36.89839305,8.792373153,4.549622665,29.1010368,40.54087719,0.219169973,-0.139939664,0,0,-1,,0.345706,6.54E-11,0.218418,5.51E-11
1.120491359,34.71252515,33.22774379,0.875749962,39.38007132,11.45557306,4.133051315,12.81486065,45.38085145,0.214141688,0.082893045,-1,0,0,,0.373747,6.20E-11,0.224659,5.12E-11
1.091411227,38.79920709,41.92464799,0.89863687,29.15209402,13.29471277,4.415697578,14.91463436,44.20863547,0.284147899,-0.18248553,-1,1,0,,0.297251,6.46E-11,0.156447,5.30E-11
1.080363799,41.79879962,38.53728192,0.873913905,39.15286265,7.338172522,4.389820165,15.69916388,40.99322887,0.252435517,-0.1149711,1,1,0,,0.305653,6.73E-11,0.200333,5.61E-11
1.157104345,30.92061402,46.35639151,0.879386735,39.78554902,6.233363447,4.3997096,21.0199827,42.17111807,0.242259646,-0.188186926,1,0,0,,0.308717,6.46E-11,0.193585,5.31E-11
1.125385093,48.59466686,33.21293435,0.892091162,37.96447989,7.839888838,4.56630593,17.64765174,46.15786224,0.221317299,-0.02564461,0,-1,-1,,0.357445,6.38E-11,0.222319,5.21E-11
1.145574188,39.32935407,42.77687873,0.894241823,41.01021518,13.87790119,4.895201225,16.38444219,44.08304729,0.23748058,-0.139108517,0,1,0,,0.294109,6.50E-11,0.185817,5.68E-11
1.073712256,35.91487079,45.75938783,0.851949171,29.44745265,8.772382226,4.683343933,22.1369957,47.96182953,0.26869637,0.155801426,1,-1,-1,,0.32522,6.08E-11,0.17517,4.71E-11
1.115356866,40.71840075,45.40233876,0.850284659,29.88114087,7.772055792,4.605391665,24.91702236,42.52495029,0.250602095,0.095708038,-1,0,0,,0.345412,6.45E-11,0.188475,4.85E-11
1.138896893,39.36624612,43.29909696,0.877953328,27.25457279,13.62242896,4.978088776,14.91625123,44.17826928,0.26195907,0.027248049,0,-1,1,,0.331729,6.60E-11,0.186046,5.64E-11
1.104139858,48.07109369,42.83488421,0.855631465,36.71301471,7.743926101,4.177485191,18.47877989,40.49607288,0.214661637,-0.018773526,-1,1,1,,0.323017,6.62E-11,0.187822,4.86E-11
1.164986905,46.83734818,32.21127933,0.893444722,30.53463453,7.58110245,4.378669571,21.52621158,44.82685252,0.262987179,-0.133291548,0,0,1,,0.365439,7.08E-11,0.228591,5.77E-11
1.104096253,41.64975375,44.97250596,0.868422279,39.4301164,9.334473498,4.948239287,17.3345292,43.68602556,0.265273007,0.033366415,-1,-1,1,,0.287349,5.70E-11,0.14264,4.39E-11
1.102083646,39.68610741,42.62914033,0.852816986,35.70243796,11.97426221,4.814573419,15.84811586,46.41105035,0.273113474,-0.161975204,1,-1,0,,0.28036,6.61E-11,0.16156,5.42E-11
1.073673962,47.71909949,37.78119254,0.885171608,34.96236578,8.70197133,4.411087488,28.29832753,44.53483142,0.248252988,0.191658652,1,1,0,,0.36676,6.78E-11,0.235072,5.43E-11
1.107835573,37.3889336,33.27940942,0.869389119,28.84690337,7.050734388,4.430906263,14.85858048,43.07563479,0.268797891,0.135376017,-1,1,1,,0.401521,6.89E-11,0.232667,5.20E-11
1.097148918,37.06195416,43.69026161,0.888891635,28.83249687,9.214051442,4.102647299,19.21074759,48.93202497,0.205746338,-0.044148183,1,0,0,,0.341302,6.80E-11,0.208268,5.76E-11
1.093201066,30.73553251,38.40805701,0.861890433,39.29551287,11.14900285,4.528911755,24.75852006,40.99383615,0.275697823,-0.080563154,1,1,1,,0.312188,6.57E-11,0.202636,5.39E-11
1.116944039,31.88355329,45.03288702,0.875523339,33.07153449,7.079132157,4.671388061,18.3415775,46.82708866,0.27624571,-0.197300875,0,0,1,,0.31117,7.02E-11,0.190133,5.93E-11
1.092572625,43.55828326,37.37759793,0.887506269,34.9116523,12.8659222,4.613523792,28.00918612,42.27478575,0.27939799,-0.186421353,1,1,0,,0.280834,6.47E-11,0.173517,5.59E-11
1.074393396,37.9180499,34.97226722,0.897209667,38.47493582,11.94932462,4.542798022,20.82087422,45.81110666,0.259662637,0.159210549,1,0,-1,,0.34834,6.26E-11,0.210582,5.16E-11
1.078750138,40.19228231,47.92835242,0.874071476,39.40500406,10.82924361,4.69793745,16.90430506,48.30933248,0.224446629,0.069344976,1,1,1,,0.303981,6.52E-11,0.189492,5.59E-11
1.075479677,30.37704093,39.5575394,0.896949757,31.20919711,8.57722415,4.146827651,24.15514092,47.21740661,0.290371775,-0.025140556,0,0,0,,0.350498,7.19E-11,0.214553,6.16E-11
1.077618336,30.75214116,46.0923025,0.882612782,40.64794827,13.04477522,4.52321654,24.0661272,47.45065891,0.242221215,-0.138432814,-1,1,0,,0.279367,5.70E-11,0.153904,4.64E-11
1.095074931,40.96954272,36.09177382,0.89458674,35.29200582,11.74938888,4.875827951,28.13813077,49.57609243,0.262750835,0.19959223,-1,-1,0,,0.349389,6.32E-11,0.184602,4.57E-11
1.145717405,35.41648239,47.84880847,0.890075281,30.04983733,6.255178101,4.957528816,22.02297613,45.52709923,0.204737782,0.055615328,-1,0,-1,,0.332814,6.35E-11,0.166279,4.58E-11
1.116677036,46.0858991,33.11279547,0.878146549,32.53888209,10.41414959,4.422617102,29.98875666,44.50323846,0.234582371,-0.124109755,-1,0,1,,0.336282,6.78E-11,0.183639,5.09E-11
1.159019435,32.08588199,39.04549995,0.884310027,28.27848882,13.4519694,4.152987406,15.92579312,40.77195287,0.241151188,0.038903426,1,-1,1,,0.361504,6.43E-11,0.202773,5.31E-11
1.139780846,47.56866545,37.65197465,0.885123137,26.777862,12.55409476,4.386448077,15.98956222,43.61036431,0.211406993,-0.082517962,1,1,0,,0.344702,6.98E-11,0.207766,5.78E-11
1.067545575,35.06527392,45.4034045,0.890387801,32.12108253,9.445437714,4.264328672,17.70373443,44.17368461,0.206646837,-0.064845038,-1,0,0,,0.307083,6.67E-11,0.162111,5.37E-11
1.116233797,30.13442652,39.00920317,0.860934455,29.41438302,7.99391156,4.215493156,29.0066392,41.69074724,0.256761254,-0.131397041,1,-1,1,,0.335031,6.50E-11,0.193947,5.12E-11
1.092758465,43.53550109,40.05225101,0.857864394,27.32010766,13.05515131,4.317702085,29.26152436,48.92364099,0.215997763,0.001482205,1,0,0,,0.349517,6.94E-11,0.200739,5.72E-11
1.078558707,32.21676159,43.14073237,0.863577525,41.46221091,12.71396744,4.183268203,19.03003243,41.24217338,0.255539224,-0.135157993,-1,1,-1,,0.273026,6.03E-11,0.148805,4.48E-11
1.149843365,35.15389694,40.16906491,0.88912269,34.61342176,10.23058736,4.869356081,16.41180744,41.27099981,0.256024472,-0.148648035,1,1,1,,0.305865,6.49E-11,0.196334,5.48E-11
1.099782413,36.52879656,47.16871209,0.868795715,33.50576859,13.57873803,4.845542347,24.09599885,42.67311287,0.21332649,-0.066414922,1,0,0,,0.296181,6.58E-11,0.181154,5.64E-11
1.08264868,49.20800044,35.21500308,0.865533349,36.58272011,9.500980565,4.630848659,27.27922983,45.88148108,0.24969781,0.134231057,1,-1,1,,0.343148,6.66E-11,0.198953,4.97E-11
1.146463249,49.6232135,47.17769692,0.895859452,33.91720086,11.89721956,4.640469324,25.28398861,43.75760828,0.29111067,0.148923438,-1,0,1,,0.313909,5.94E-11,0.170983,4.44E-11
1.137133238,35.22457421,40.01711034,0.860885288,27.64032071,10.62368866,4.531636334,16.4548523,44.46676012,0.213839317,0.009120952,-1,1,1,,0.364741,6.90E-11,0.198429,5.19E-11
1.163703845,46.47564395,32.07103401,0.854580975,26.40921103,8.467416152,4.982578673,20.28726771,44.09745277,0.240821893,0.12992574,0,0,0,,0.431122,7.02E-11,0.27927,5.81E-11
1.124837169,32.38703657,39.11573366,0.857320226,36.65716384,6.978954447,4.178020107,24.66049479,44.1125839,0.299611079,0.013619662,1,-1,-1,,0.354469,6.34E-11,0.200893,4.97E-11
1.144568125,47.37258381,44.77995828,0.860704343,36.88588086,6.036995587,4.81621881,15.884987,49.8672285,0.294414607,0.034046493,-1,0,-1,,0.310724,6.22E-11,0.154884,4.62E-11
1.082713438,44.06803432,38.67926009,0.873338446,30.87949332,12.95332332,4.522478024,26.51083392,48.06799324,0.255702641,-0.045548979,0,-1,1,,0.34922,6.77E-11,0.210039,5.44E-11
1.135373307,43.6180675,34.91108408,0.888207553,28.64282477,8.592858853,4.883189787,22.29002508,42.56599194,0.29239244,0.064230972,1,1,1,,0.369652,6.89E-11,0.228069,5.73E-11
1.122117722,49.86640787,45.52885329,0.88385964,27.30768845,8.915566153,4.551951539,23.11779921,46.39878093,0.272511485,0.164095548,-1,1,1,,0.342183,6.43E-11,0.182947,4.77E-11
1.123494377,49.60537864,33.81116855,0.873283947,27.62676195,11.93959979,4.826143057,21.41682409,44.32531213,0.206699494,0.025845131,1,-1,-1,,0.340893,6.49E-11,0.182495,5.34E-11
1.092149443,31.64663739,43.73934931,0.887172147,31.93728143,7.475796271,4.561600511,13.68221471,47.7844186,0.24759543,0.18438523,-1,0,0,,0.349016,6.50E-11,0.183682,4.99E-11
1.077568713,43.9591919,44.85698548,0.886343681,33.3832698,10.36888017,4.65366981,13.06389786,49.95673059,0.225490762,0.057362955,0,0,1,,0.338381,6.56E-11,0.21484,5.54E-11
1.07930998,33.35726476,39.85767788,0.864425037,34.06784254,6.817451025,4.477365466,16.8348282,45.81902239,0.217170551,0.184928693,0,0,1,,0.384239,6.81E-11,0.238712,5.87E-11
1.12108782,44.03904548,46.9178597,0.867268388,34.25146791,12.29273085,4.162469073,25.55798466,41.17479421,0.238913005,0.078797148,-1,-1,0,,0.306343,6.02E-11,0.15705,4.37E-11
1.072653852,43.29965718,47.55062969,0.862471012,30.14619889,6.697847778,4.183722288,17.6592961,48.32531085,0.251241975,-0.045743843,1,1,0,,0.330225,6.71E-11,0.211613,5.75E-11
1.084917099,49.52035312,43.86300664,0.867008184,40.75734849,10.69064703,4.338677779,20.66819522,44.34385943,0.230250078,0.062704827,1,-1,-1,,0.291928,6.03E-11,0.165089,4.95E-11
1.145886063,37.06528032,39.00598374,0.898151803,30.15220741,11.75408343,4.866024127,25.35299048,42.16553091,0.243530751,0.043503919,0,1,0,,0.36404,6.54E-11,0.216381,5.51E-11
1.125822328,49.03771212,37.73445326,0.876589666,32.37403874,10.91783446,4.518361508,29.19875698,47.08487034,0.249884846,-0.002836629,1,1,-1,,0.34745,6.51E-11,0.214274,5.20E-11
1.091516333,34.30772655,38.14175553,0.863470838,30.77288291,7.719798859,4.487643863,16.27228071,44.29048234,0.273822858,-0.123875078,1,-1,1,,0.314736,6.63E-11,0.189119,5.09E-11
1.164714595,35.01880042,33.47084315,0.883110197,27.98617083,9.668355277,4.599419633,28.41992313,48.40780911,0.247647384,0.152239931,1,0,1,,0.417,6.95E-11,0.240131,5.57E-11
1.148019777,33.89277268,42.75918458,0.885961363,36.44116249,9.245258366,4.139249375,18.82187735,40.33161211,0.224420355,0.137113491,-1,1,-1,,0.344386,6.36E-11,0.179921,4.80E-11
1.114138139,33.91082131,46.9350211,0.858792197,37.36303356,8.017265191,4.213179513,19.62338151,43.06874615,0.255623502,-0.197721769,0,1,-1,,0.297375,6.73E-11,0.186121,5.58E-11
1.106854078,36.48747848,35.34204507,0.88823484,29.45163766,8.937829114,4.155315633,26.38332687,48.57763182,0.297900312,0.180257309,1,1,0,,0.39012,7.12E-11,0.234981,5.78E-11
1.115375628,35.92628179,43.10664601,0.886230297,39.89368143,7.650575524,4.459058304,26.19917957,42.22687134,0.248218096,0.112386197,1,1,-1,,0.320906,6.54E-11,0.195315,5.61E-11
1.127132645,33.98082357,39.87744247,0.899013726,29.07066179,7.941660373,4.473909478,26.31077656,48.59923091,0.276878492,-0.030936793,0,-1,0,,0.365029,6.63E-11,0.219701,5.32E-11
1.09292599,41.82217865,40.9012265,0.866150939,29.91686452,11.0333642,4.425296061,20.03809833,44.23689223,0.260498217,-0.173153331,0,0,0,,0.318414,6.97E-11,0.188927,5.96E-11
1.113145032,48.72635492,34.36934381,0.894079467,29.17745641,9.862627006,4.541870608,16.22640338,45.96583448,0.283705922,-0.102891486,1,1,0,,0.334222,6.79E-11,0.203539,5.66E-11
1.117239243,39.36789365,44.87843085,0.874273288,26.76790455,8.391266396,4.749470453,21.73372585,47.13012153,0.289042515,-0.185220941,1,0,-1,,0.297486,6.71E-11,0.1775,5.12E-11
1.082824098,34.12364467,40.77107514,0.884374866,31.47730717,12.95841692,4.891277929,15.42219291,45.31826312,0.298953218,-0.176970971,-1,1,-1,,0.283092,6.31E-11,0.155478,4.93E-11
1.07500975,38.35258622,45.67379965,0.869929451,26.15918187,11.16433761,4.364423111,14.69874824,41.07785175,0.286889832,-0.198693902,1,-1,0,,0.283702,6.65E-11,0.165798,4.95E-11
